,restaurant_name,restaurant_url,avg_review_score,reviews,type_of_cuisine,street,zip_code,city
14872,MoccA,https://www.lieferando.de/en/menu/mocca-berlin,0.0,0,"Cake, Vegan, Poke bowl",Dahlmannstraße 6,10629,Berlin
14881,Rohhäppchen,https://www.lieferando.de/en/menu/rohhaeppchen-halensee,4.5,20,"Sushi, Vegan, Asian",Westfälische Straße 52,10711,Berlin
14883,Dimora Ristorante Bar,https://www.lieferando.de/en/menu/la-dimora,4.0,112,"Italian, Italian style pizza, Pasta",Wielandstraße 38,10629,Berlin
14887,Leo's,https://www.lieferando.de/en/menu/leos-berlin,4.5,42,German,Johann-Georg-Straße 10,10709,Berlin
14901,DoHo Sushi Bar,https://www.lieferando.de/en/menu/doho-sushi-bar-berlin,4.5,199,"Sushi, Vegetarian, Asian",Dahlmannstraße 14,10629,Berlin
14914,Restaurant Leibniz-Klause,https://www.lieferando.de/en/menu/restaurant-leibniz-klause,4.5,100,"Fish, German, Schnitzel",Mommsenstr. / Leibnizstraße 46 57,10629,Berlin
14922,Hafis,https://www.lieferando.de/en/menu/hafis,4.0,57,Iranian,Neue Kantstraße 17,14057,Berlin
14937,Snack Swan,https://www.lieferando.de/en/menu/snack-swan,4.0,32,"Arab, Falafel, Syrian",Wilmersdorfer Straße 0 - U-Bhf.,10627,Berlin
14939,Waffelart,https://www.lieferando.de/en/menu/waffelart,4.5,27,"Desserts, Ice cream",Leibnizstraße 60,10629,Berlin
14940,Nu Restaurant,https://www.lieferando.de/en/menu/nu-restaurant-schlueterstrasse,4.5,123,Asian,Schlüterstraße 55,10629,Berlin
14945,Sushi EM,https://www.lieferando.de/en/menu/sushi-em,4.5,3200,"Sushi, Japanese, Poke bowl",Emser Straße 25,10719,Wilmersdorf
14954,Prime Kebap & Chicken,https://www.lieferando.de/en/menu/prime-kebap-chicken,5.0,78,"Italian style pizza, Burgers, Döner",Reichsstrasse 1,14052,Berlin
14959,Sajour,https://www.lieferando.de/en/menu/sajour,5.0,14,"Soups, Salads, Pasta",Westfälische Strasse 39,10711,Berlin
14962,Shell,https://www.lieferando.de/en/menu/shell-berlin-kaiserdamm,5.0,6,"Drinks, Drinks/Snacks, Groceries",Kaiserdamm 34,14057,Berlin
14968,Asia Restaurant Sonne,https://www.lieferando.de/en/menu/asia-restaurant-sonne,4.5,48,"Chinese, Vegetarian, Asian",Neue Kantstraße 16,14057,Berlin
14976,Ristorante Da Toni,https://www.lieferando.de/en/menu/ristorante-da-toni-berlin,4.5,79,"Italian style pizza, Salads, Pasta",Pariser Straße 18a,10707,Berlin
14980,Restaurant Bruderherz,https://www.lieferando.de/en/menu/restaurant-bruderherz,4.5,47,"Italian, Salads, Pasta",Leonhardtstraße 6,14057,Berlin
14987,Café Reporter,https://www.lieferando.de/en/menu/cafe-reporter,4.5,16,"Vegetarian, Desserts, Flammkuchen",Suarezstraße 20,14057,Berlin
14989,Wrapublic,https://www.lieferando.de/en/menu/wrapublic-berlin-kaiser-friedrich-strasse,4.5,48,"100% Halal, Vegan, Wraps",Kaiser-Friedrich-Straße 48,10627,Berlin
14995,Dos,https://www.lieferando.de/en/menu/dos,4.0,354,"Spanish/Tapas, Mexican, Burgers",Kurfürstendamm 129b,10711,Berlin
14998,The Fox Bar,https://www.lieferando.de/en/menu/the-fox-bar,4.0,15,"Thai, Curry, Asian",Knesebeckstraße 67,10623,Berlin
15005,Tasty 63,https://www.lieferando.de/en/menu/tasty-63,3.5,39,"Italian style pizza, Döner, Pasta",Spandauer Damm 75,14059,Berlin
15030,Route 66 Diner,https://www.lieferando.de/en/menu/route-66-diner-berlin,0.0,0,"Burgers, Salads, Pasta",Pariser Straße 44,10707,Berlin
15039,BackWerk,https://www.lieferando.de/en/menu/backwerk-berlin-kurfuerstendamm,0.0,0,"Breakfast, Drinks/Snacks, Sandwiches",U-Bhf. Kurfürstendamm 0 / Bahnsteig II,10719,Berlin
15061,Stay Healthy,https://www.lieferando.de/en/menu/stay-healthy-10715,5.0,110,"Sandwiches, Vegan, Poke bowl",Berliner Straße 136,10715,Berlin
15241,Peter Pane,https://www.lieferando.de/en/menu/peter-pane-berlin-rankestrasse,4.5,286,"Burgers, Vegan, Salads",Rankestraße 75,10789,Berlin
15614,Sushi City,https://www.lieferando.de/en/menu/sushi-city-berlin-gartenfelder-strasse,4.5,284,"Sushi, Asian, Poke bowl",Gartenfelder Straße 85,13599,Berlin
15643,Spandau Sushi,https://www.lieferando.de/en/menu/spandau-sushi,5.0,2526,"Chinese, Sushi, Thai",Lynarstr. 20,13585,Berlin
15644,BringN'Pizza,https://www.lieferando.de/en/menu/bringnpizza-1,5.0,750,"Italian style pizza, Burgers, Pasta",Antonienstraße 34 N,13403,Berlin
15662,Call a Pizza,https://www.lieferando.de/en/menu/call-a-pizza-berlin-halemweg,4.0,4223,"Italian style pizza, Burgers, Pasta",Halemweg 17-19,13627,Berlin
15726,Restaurant Stammhaus,https://www.lieferando.de/en/menu/restaurant-stammhaus,5.0,60,"German, Pasta, Schnitzel",Rohrdamm 24b,13629,Berlin
15750,Chefkochs Pizza e Pasta,https://www.lieferando.de/en/menu/chefkochs-pizza-e-pasta,4.5,60,"Italian style pizza, German, Pasta",Schuckertdamm 345,13629,Berlin
15883,Delizie Da Vito,https://www.lieferando.de/en/menu/delizie-da-vito,4.0,3,"Italian, Italian style pizza, Vegan",Nonnendammallee 97,13629,Berlin
16000,Raj Mahaal,https://www.lieferando.de/en/menu/raj-mahaal-berlin,5.0,162,"Indian, Fish, Chicken",Siemensdamm 43-44,13629,Berlin
16029,Da Lio,https://www.lieferando.de/en/menu/pizzeria-da-lio-berlin,4.0,4230,"Italian, Italian style pizza, Pasta",Kaiserin-Augusta-Allee 37,10589,Berlin
16040,V'uisine,https://www.lieferando.de/en/menu/duong,5.0,4,"Vietnamese, Vegan, Asian",Wilhelmsaue 110,10715,Berlin
16043,Moghul Restaurant - indische & vegane Spezialitäten,https://www.lieferando.de/en/menu/moghul-restaurant-indische-vegane-spezialitaten,4.0,4,"Indian, Curry, Vegan",Akazienstraße 5,10823,Berlin
16050,Sushi Yana,https://www.lieferando.de/en/menu/sushi-yana-lietzenburger,4.5,2568,"Sushi, Japanese, Asian",Lietzenburger Straße 29,10789,Berlin
16055,Miu Sushi,https://www.lieferando.de/en/menu/miu-sushi,5.0,2094,"Sushi, Asian, Poke bowl",Eisenacher Straße 80,10823,Berlin
16060,Bellami Burger,https://www.lieferando.de/en/menu/bellami-berlin,4.5,1215,"Snacks, Burgers, Salads",Rheinstraße 43,12161,Berlin
16073,Taste of Happiness,https://www.lieferando.de/en/menu/taste-of-happiness,0.0,0,"Desserts, Ice cream, Baked Goods",Maaßenstraße 11,10777,Berlin
16081,bundesburger,https://www.lieferando.de/en/menu/bundesburger,4.5,1216,"Snacks, Burgers, Fries",Bundesallee 199,10717,Berlin
16091,Habibi,https://www.lieferando.de/en/menu/habibi-berlin,4.5,335,"Vegetarian, Sandwiches, Falafel",Akazienstraße 9,10823,Berlin
16102,Thai Viet,https://www.lieferando.de/en/menu/thai-viet,4.5,12439,"Sushi, Thai, Vietnamese",Martin-Luther-Str. 97,10825,Berlin
16114,taste&soul powered by eatclever,https://www.lieferando.de/en/menu/tastesoul-powered-by-eatclever-5,4.0,70,"Vegetarian, Vegan, Salads",Ansbacher Straße 8,10787,Berlin
16136,Berkis,https://www.lieferando.de/en/menu/berkis-lieferservice-berlin,4.5,5296,Greek,Winterfeldtstraße 45,10781,Berlin
16139,Balli Döner,https://www.lieferando.de/en/menu/balli-doener-12161,4.5,593,"Turkish, Döner, 100% Halal",Rheinstraße 19,12161,Berlin
16142,Dalbhat,https://www.lieferando.de/en/menu/dalbhat,4.5,77,"Vegetarian, Curry, Dumplings",Mainzerstraße 8,10715,Berlin
16158,Sagar,https://www.lieferando.de/en/menu/sagar-indisches-restaurant-berlin,4.5,3160,"Indian, Curry, Vegan",Prinzregentenstr. 53,10715,Berlin
16185,Tele Pizza,https://www.lieferando.de/en/menu/tele-pizza-berlin-schoeneberg,4.5,1289,"Snacks, Italian style pizza, Burgers",Keithstraße 18-20,10787,Berlin
16189,Sahara Imbiss,https://www.lieferando.de/en/menu/sahara-imbiss-hauptstrasse,4.5,45,"Vegetarian, African, Falafel",Hauptstraße 159,10827,Berlin
16190,Pizza Max,https://www.lieferando.de/en/menu/pizza-max-berlin-westfaelische-strasse,4.5,3622,"Italian style pizza, Burgers, Pasta",Westfälische Str. 66,10709,Berlin
16198,Restaurant Berliner Hof,https://www.lieferando.de/en/menu/restaurant-berliner-hof,4.5,329,"Vegetarian, German, Schnitzel",Hildegardstraße 14,10715,Berlin
16203,La Dolce Vita 2,https://www.lieferando.de/en/menu/la-dolce-vita-6,4.0,35,"Italian style pizza, Salads, Pasta",Steglitzer Damm 5A,12169,Berlin
16215,Sushi Miyabi,https://www.lieferando.de/en/menu/sushi-miyabi,4.0,1211,"Sushi, Chicken, Asian",Uhlandstraße 104-105,10717,Berlin
16218,Pho Bay,https://www.lieferando.de/en/menu/pho-bay-berlin,4.5,319,"Vietnamese, Soups, Asian",Berliner Straße 32,10715,Berlin
16230,Aftab Persische Safranreis Bowl,https://www.lieferando.de/en/menu/aftab,5.0,268,"Vegetarian, Vegan, Iranian",Mecklenburgische Straße 89,10713,Berlin
16239,Sunny Burrito,https://www.lieferando.de/en/menu/sunny-burrito-berlin,4.5,75,"Mexican, American, Vegan",Berliner Straße 141,10715,Berlin
16262,Imren,https://www.lieferando.de/en/menu/imren-hauptstrasse,4.5,111,"Turkish, Vegetarian, 100% Halal",Hauptstraße 156,10827,Berlin
16265,Pizzeria Piccolo Taormina,https://www.lieferando.de/en/menu/pizzeria-piccolo-taormina,4.5,1170,"Italian style pizza, Steaks, Seafood",Uhlandstr. 29,10719,Berlin
16274,Mankee China Restaurant,https://www.lieferando.de/en/menu/mankee-china-restaurant,4.5,206,"Chinese, Thai, Asian",Grunewaldstraße 60,10825,Berlin
16279,Nori Sushi,https://www.lieferando.de/en/menu/nori-sushi-trautenaustr,4.5,1846,"Chinese, Sushi, Asian",Trautenaustraße 13,10717,Berlin
16282,Schüsseldienst,https://www.lieferando.de/en/menu/schuesseldienst,4.5,129,"French, Vegetarian, Salads",Akazienstraße 7,10823,Berlin
16291,Anh Ba,https://www.lieferando.de/en/menu/anh-ba,4.5,150,"Vietnamese, Vegetarian, Vegan",Nassauische Straße 36,10717,Berlin
16295,goodies Berlin,https://www.lieferando.de/en/menu/goodies-berlin,4.5,97,"Vegetarian, Vegan",Akazienstrasse 28,10823,Berlin
16300,ZamZam,https://www.lieferando.de/en/menu/zamzam-schoeneberg,4.5,99,"Indian, 100% Halal, Pakistani",Hauptstraße 15,10827,Berlin
16308,Da Dante,https://www.lieferando.de/en/menu/da-dante-berlin-hauptstrasse,4.5,346,"Italian, Italian style pizza, 100% Halal",Hauptstraße 14,10827,Berlin
16316,Yogi-Haus Indisches Restaurant,https://www.lieferando.de/en/menu/yogi-haus-indisches-restaurant-1,4.5,532,"Indian, 100% Halal, Asian",Belziger Straße 42,10823,Berlin
16331,Veganaa,https://www.lieferando.de/en/menu/veganaa,4.5,70,"Vegan, Dumplings",Grunewaldstraße 88,10823,Berlin
16332,LuuKhanh Vietnamese Food & Sushi,https://www.lieferando.de/en/menu/luukhanh,4.5,47,"Sushi, Vietnamese, Vegan",Grunewaldstraße 35,10823,Berlin
16340,Mamas Banh Schöneberg,https://www.lieferando.de/en/menu/mamas-banh-schoeneberg,4.5,132,"Vietnamese, Asian",Grunewaldstraße 81,10823,Berlin
16343,Viet Rice,https://www.lieferando.de/en/menu/viet-rice,4.5,154,"Vietnamese, Soups, Asian",Martin-Luther-Straße 99,10825,Berlin
16351,Mangia E Bevi,https://www.lieferando.de/en/menu/mangia-e-bevi-10823,4.5,62,"Italian, Italian style pizza, Pasta",Wartburgstraße 8,10823,Berlin
16377,Veloce Pizza e Pasta,https://www.lieferando.de/en/menu/veloce-pizza-e-pasta-new-owner,4.5,57,"Italian, Italian style pizza, Pasta",Berliner Straße 132,10715,Berlin
16387,W-Der Imbiss 2,https://www.lieferando.de/en/menu/w-der-imbiss-2-1,4.5,7,"Indian, Vegan, Wraps",Fuggerstraße 20,10777,Berlin
16404,Bravo Mario 17,https://www.lieferando.de/en/menu/bravo-mario-17,4.5,22,"Italian, Italian style pizza, Sandwiches",Wartburgstraße 17,10825,Schöneberg
16411,Wiesenstein,https://www.lieferando.de/en/menu/wiesenstein-berlin,4.0,195,"Vegetarian, German, Schnitzel",Viktoria-Luise-Platz 12a,10777,Berlin
16421,Ho Lo,https://www.lieferando.de/en/menu/ho-lo,4.0,478,"Thai, Vietnamese, Asian",Schwäbische Straße 16,10781,Berlin
16422,Pizzeria Cremina,https://www.lieferando.de/en/menu/pizzeria-cremina,4.0,1823,"Italian, Italian style pizza, Pasta",Südwestkorso 60,12161,Berlin
16432,Mr. Gyros,https://www.lieferando.de/en/menu/mr-gyros-berlin,4.0,295,"Greek, Gyros",Grunewaldstraße 54,10825,Berlin
16449,Döner Time,https://www.lieferando.de/en/menu/doner-time-bayerischer-platz,4.0,61,"Burgers, Döner",Bayerischer Platz 9,10779,Berlin
16450,Beets&Roots,https://www.lieferando.de/en/menu/beetsroots-kranzler-eck,4.0,187,"Vegetarian, Sandwiches, Poke bowl",Kurfürstendamm 22,10719,Berlin
16454,7 Days finest fresh food,https://www.lieferando.de/en/menu/7-days-finest-fresh-food,4.0,44,"Turkish, Burgers, Döner",Hauptstraße 21,10827,Berlin
16459,7 Dumpling,https://www.lieferando.de/en/menu/7-dumpling-wittenbergplatz,4.0,11,"Chinese, Vegetarian, Asian",Ansbacher Straße 29,10789,Berlin
16463,Tian Fu Berliner Straße,https://www.lieferando.de/en/menu/tian-fu-berliner-strasse,4.0,322,"Chinese, Vegetarian, Asian",Berliner Straße 15,10715,Berlin
16491,Dolce Pizza,https://www.lieferando.de/en/menu/dolce-pizza-new-owner,4.0,176,"Italian, Italian style pizza, Pasta",Belziger Straße 73,10823,Berlin
16494,Hà Anh Quán,https://www.lieferando.de/en/menu/ha-anh-quan,4.0,66,"Sushi, Vietnamese, Vegetarian",Goltzstr. 51,10781,Berlin
16500,Sangam,https://www.lieferando.de/en/menu/sangam-berlin,4.0,53,"Indian, Chicken, Veal",Akazienstrasse 19,10823,Berlin
16501,Parkcafe Pusteblume,https://www.lieferando.de/en/menu/parkcafe-pusteblume-berlin,4.0,16,"Italian, Burgers, Asian",Durlacher Straße 2,10715,Berlin
16514,Restaurant Has Mevlana,https://www.lieferando.de/en/menu/restaurant-has-mevlana,3.5,292,"Turkish, Döner, Fries",Hauptstraße 148,10827,Berlin
16516,Seven Days Finest Fresh Food,https://www.lieferando.de/en/menu/seven-days-finest-fresh-food-hauptstrasse,3.5,72,"Vegetarian, Burgers, Döner",Hauptstraße 30,10827,Berlin
16525,Nuovo Antica Roma,https://www.lieferando.de/en/menu/nuovo-antica-roma,3.5,218,"Italian, Italian style pizza, Pasta",Wittenbergplatz 5-6,10789,Berlin
16545,Das süße Leben,https://www.lieferando.de/en/menu/das-suesse-leben-1,0.0,0,"Desserts, Ice cream",Salzburger Straße 7,10825,Berlin
16549,Bao Nhung 1993 Restaurant,https://www.lieferando.de/en/menu/bao-nhung-1993-restaurant,0.0,0,Sushi,Uhlandstraße 144,10719,Berlin
16551,Lookma,https://www.lieferando.de/en/menu/lookma-schoeneberg,4.5,12,"Cake, Desserts",Hauptstraße 155,10827,Berlin
16554,Trattoria Ischia,https://www.lieferando.de/en/menu/trattoria-ischia,0.0,0,"Italian, Italian style pizza, Pasta",Brabanter Platz 2,10713,Berlin
16558,DECOrestaurant,https://www.lieferando.de/en/menu/decorestaurant,4.5,21,"Fish, Bio, Gourmet",Gasteiner Straße 11,10717,Berlin
16581,VIPAN,https://www.lieferando.de/en/menu/vipan-berlin,4.5,286,Indian,Nikolsburger Platz 2,10717,Berlin
16586,Carlos Tapas Bar,https://www.lieferando.de/en/menu/carlos-tapas-bar,4.5,43,"Spanish/Tapas, Fish, Beef",Eisenacher Str. 69,10823,Berlin
16587,Aarna Devi,https://www.lieferando.de/en/menu/aarna-devi,4.5,26,"Indian, Curry, Asian",Westfälische Straße 72a,10709,Berlin
16592,Choice - Vietnamese Food,https://www.lieferando.de/en/menu/choice-vietnamese-food,4.5,7,"Vietnamese, Vegetarian, Asian",Akazienstraße 9,10823,Berlin
16596,Hage Ramen,https://www.lieferando.de/en/menu/hage-ramen,4.5,37,"Sushi, Japanese, Curry",Brandenburgische Straße 77,10713,Berlin
16602,Bar Tolucci,https://www.lieferando.de/en/menu/bar-tolucci,4.5,37,Italian,Eisenacher Straße 38,10781,Berlin
16612,Pitaya Restaurant,https://www.lieferando.de/en/menu/pitaya,4.0,250,"Sushi, Thai, Vietnamese",Hauptstraße 159,10827,Berlin
16631,Ely's Burger,https://www.lieferando.de/en/menu/elys-burger,4.0,383,"Mexican, Italian style pizza, Burgers",Alboinstraße 77,12103,Berlin
16632,Elys Burger,https://www.lieferando.de/en/menu/elys-burger-1,4.0,13,"Italian style pizza, Burgers, Pasta",Bundesallee 142 HH rechts,12161,Berlin
16644,Stella Di Mare,https://www.lieferando.de/en/menu/stella-di-mare-12159,3.5,76,"Italian style pizza, Pasta",Kundrystraße 6,12159,Berlin
16646,Saki Sushi,https://www.lieferando.de/en/menu/saki-sushi-berlin,5.0,594,"Sushi, Japanese, Asian",Rubensstraße 122,12157,Berlin
16675,Shaniu's House of Noodles,https://www.lieferando.de/en/menu/shanius-house-of-noodles,4.5,377,"Chinese, Chicken, Pork",Pariser Straße 58,10719,Berlin
16699,De Niros Steinofenpizza,https://www.lieferando.de/en/menu/de-niros,4.0,322,"Italian, Italian style pizza, Pasta",Bundesallee 48a,10715,Berlin
16704,Tuk Tuk,https://www.lieferando.de/en/menu/tuk-tuk-berlin,3.5,102,"Indonesian, Vegetarian, Chicken",Großgörschenstraße 2,10827,Berlin
16705,Conéro Berlin,https://www.lieferando.de/en/menu/conero,0.0,0,"Indian, Soups, Salads",Knesebeckstraße 15,10623,Berlin
17528,Lin's Mandarin,https://www.lieferando.de/en/menu/lins-mandarin-berlin-1,4.5,619,"Chinese, Seafood, Asian",Spandauer Damm 181/183,14050,Berlin
17551,Ristorante Rapallo,https://www.lieferando.de/en/menu/ristorante-rapallo,4.5,107,"Italian, Italian style pizza, Pasta",Kurfürstendamm 111,10711,Berlin
17819,Al Bacio,https://www.lieferando.de/en/menu/al-bacio-berlin,4.5,32,"Italian style pizza, Burgers, Pasta",Joachim-Friedrich-Straße 1,10711,Berlin
17910,Mezban,https://www.lieferando.de/en/menu/mezban,4.5,1507,"Indian, 100% Halal, Vegan",Eisenacher Straße 59,10823,Berlin
18061,Ristorante Roma,https://www.lieferando.de/en/menu/ristorante-roma-bundesplatz,4.5,280,"Italian, Italian style pizza, Pasta",Bundesplatz 8,10715,Berlin
18081,Nuovo Mario Grunewald,https://www.lieferando.de/en/menu/nuovo-mario-grunewald-berlin,4.5,45,"Italian, Vegetarian, Gluten-free",Reichenhaller Straße 4,14199,Berlin
18088,KooksKochen,https://www.lieferando.de/en/menu/kookskochen,4.5,152,"Korean, Asian, Poke bowl",Wexstraße 29,10715,Berlin
18249,Wex Cafe,https://www.lieferando.de/en/menu/wex-cafe,4.0,13,"Turkish, Lunch, Vegetarian",Wexstraße 29,10715,Berlin
18301,Miteinander,https://www.lieferando.de/en/menu/miteinander,4.5,1834,"German, German dishes, Schnitzel",Taunusstraße 11,12161,Berlin
18310,Tegernseer Tönnchen,https://www.lieferando.de/en/menu/tegernseer-toennchen,5.0,791,"German, German dishes, Schnitzel",Berliner Straße 118,10713,Berlin
18461,Donut For You,https://www.lieferando.de/en/menu/donut-for-you,0.0,0,"Desserts, Vegan, Baked Goods",Schmiljanstraße 16,12161,Berlin
18468,Remvi Berlin,https://www.lieferando.de/en/menu/remvi-berlin,0.0,0,"Greek, Vegetarian, Burgers",Güntzelstraße 10,10717,Berlin
18479,Bobsek Burger,https://www.lieferando.de/en/menu/bobsek-burger,5.0,5780,"Snacks, American, Burgers",Berliner Straße 30,10715,Berlin
18491,Asia Light,https://www.lieferando.de/en/menu/asia-light,5.0,2081,"Sushi, Vietnamese, Asian",Ladenbergstr. 4,14195,Berlin
18501,Kazoku Berlin,https://www.lieferando.de/en/menu/kazuko-berlin,5.0,2152,"Sushi, Japanese, Asian",Wegenerstraße 6,10713,Berlin
18509,Any Sushi,https://www.lieferando.de/en/menu/any-sushi-berlin,4.5,1291,"Sushi, Desserts, Asian",Hubertusstraße 3,12163,Berlin
18517,Balli Burger,https://www.lieferando.de/en/menu/balli-burger-new-owner,4.5,1471,"Burgers, Salads, Hot dog",Schmiljanstraße 17,12161,Berlin
18522,Burgerzimmer,https://www.lieferando.de/en/menu/burgerzimmer-viii-berlin-hauptstrasse,5.0,608,"Vegetarian, Burgers, 100% Halal",Hauptstraße 159,10827,Berlin
18537,Pizza e Pasta am Rüdesheimer Platz,https://www.lieferando.de/en/menu/pizza-e-pasta-am-ruedesheimer-platz,4.0,2963,"Italian, Italian style pizza, Pasta",Rüdesheimer Str. 9,14197,Berlin
18544,Berlin Burrito,https://www.lieferando.de/en/menu/berlin-burrito-pallasstrasse,4.5,1673,Mexican,Pallasstraße 21,10781,Berlin
18552,Nikko Sushi,https://www.lieferando.de/en/menu/nikko-sushi-berlin,5.0,2587,"Sushi, Japanese",Laubacher Str. 11,14197,Berlin
18568,Burritos & Bowls,https://www.lieferando.de/en/menu/burritos-bowls,4.0,655,"Mexican, Vegan, Poke bowl",Rheinstraße 61,12159,Berlin
18571,Meshur Köfteci,https://www.lieferando.de/en/menu/meshur-koefteci,4.5,790,"Turkish, Döner, Fries",Dominicusstraße 36,10827,Berlin
18576,Lino Pizza,https://www.lieferando.de/en/menu/lino-pizza,4.0,2650,"Italian, Italian style pizza",Rheinstr. 32-33,12161,Berlin
18577,Fame-Burger-Burritos-Bowls,https://www.lieferando.de/en/menu/fame-burger-berlin,4.0,4712,"Mexican, Burgers, Poke bowl",Rheinstraße 61,12159,Berlin
18579,Viet Long Restaurant,https://www.lieferando.de/en/menu/viet-long-restaurant-berlin,5.0,671,"Thai, Vietnamese, Asian",Hohenzollerndamm 54a,14199,Berlin
18604,Mr. Liu,https://www.lieferando.de/en/menu/mr-liu,5.0,232,"Chinese, Seafood, Asian",Bundesallee 45,10715,Berlin
18621,Manhattan Pizza,https://www.lieferando.de/en/menu/manhattan,4.0,11753,"Italian, Snacks, Italian style pizza",Albrechtstr. 114,12167,Berlin
18628,Veg'es,https://www.lieferando.de/en/menu/veges,5.0,65,"Vegetarian, Burgers, Vegan",Fregestraße 5,12159,Berlin
18631,Veloce Burger,https://www.lieferando.de/en/menu/veloce-burger,5.0,13,"German, Burgers, 100% Halal",Berliner Straße 132,10715,Berlin
18637,Ben & Jerry's und Magnum,https://www.lieferando.de/en/menu/ben-jerrys-und-magnum-berlin-breite-str,5.0,8,"Snacks, Desserts, Ice cream",Breite Straße 1,14199,Berlin
